0,7048,2174,0.5988960441582337,0.6571428571428571,0.7272727272727273
1,7066,2156,0.6989795918367347,0.9117647058823529,0.8571428571428571
2,7336,1886,0.6622481442205727,0.875,0.9166666666666666
3,6524,2698,0.6241660489251297,0.8809523809523809,0.8666666666666667
4,6974,2248,0.62144128113879,0.6923076923076923,0.9166666666666666
5,7098,2124,0.661487758945386,0.8285714285714286,0.8181818181818182
6,6950,2272,0.6294014084507042,0.7714285714285715,0.8181818181818182
7,7048,2174,0.6067157313707452,0.7692307692307693,0.7692307692307693
8,7216,2006,0.5847457627118644,0.7560975609756098,0.8461538461538461
9,7242,1980,0.7,0.926829268292683,1.0
10,7054,2168,0.6448339483394834,0.8043478260869565,0.9411764705882353
11,7130,2092,0.630019120458891,0.7714285714285715,0.9090909090909091
12,7368,1854,0.6461704422869471,0.7631578947368421,0.9090909090909091
13,6644,2578,0.6311093871217999,0.7317073170731707,0.9333333333333333
14,7284,1938,0.5954592363261094,0.625,0.6363636363636364
15,6912,2310,0.6675324675324675,0.8611111111111112,0.8333333333333334
16,6792,2430,0.6127572016460905,0.8048780487804879,0.8571428571428571
17,7206,2016,0.5704365079365079,0.6060606060606061,0.6666666666666666
18,7094,2128,0.5676691729323309,0.6578947368421053,0.8181818181818182
19,7038,2184,0.5924908424908425,0.7777777777777778,0.7692307692307693
