0,19946,5146,0.6160124368441507,0.7294117647058823,0.6538461538461539
1,19760,5332,0.6012753188297074,0.6595744680851063,0.7857142857142857
2,19608,5484,0.5862509117432531,0.7023809523809523,0.6923076923076923
3,19700,5392,0.577893175074184,0.5934065934065934,0.6451612903225806
4,19888,5204,0.5749423520368947,0.6547619047619048,0.6153846153846154
5,19852,5240,0.5433206106870229,0.5714285714285714,0.5555555555555556
6,19640,5452,0.6441672780630961,0.7311827956989247,0.7727272727272727
7,19804,5288,0.5924735249621785,0.7,0.6875
8,19470,5622,0.5791533262184276,0.7191011235955056,0.6071428571428571
9,19996,5096,0.6132260596546311,0.6666666666666666,0.6666666666666666
10,19862,5230,0.5525812619502868,0.6292134831460674,0.5517241379310345
11,19756,5336,0.6064467766116941,0.654320987654321,0.7307692307692307
12,20054,5038,0.611949186184994,0.7307692307692307,0.64
13,19814,5278,0.4761273209549072,0.40229885057471265,0.4
14,20038,5054,0.5852789869410367,0.6292134831460674,0.7
15,19210,5882,0.6026861611696702,0.6739130434782609,0.7307692307692307
16,19630,5462,0.6122299523983888,0.7093023255813954,0.8148148148148148
17,20038,5054,0.6054610209734863,0.6511627906976745,0.6428571428571429
18,19986,5106,0.6445358401880141,0.7078651685393258,0.7931034482758621
19,19332,5760,0.5817708333333333,0.6931818181818182,0.7
