0,12428,3360,0.5345238095238095,0.6,0.6875
1,11918,3870,0.5408268733850129,0.5294117647058824,0.5384615384615384
2,12202,3586,0.5409927495817066,0.4897959183673469,0.5384615384615384
3,11730,4058,0.5507639231148349,0.6,0.5714285714285714
4,12412,3376,0.5870853080568721,0.6888888888888889,0.8666666666666667
5,11806,3610,0.5700831024930748,0.68,0.6666666666666666
6,12616,3172,0.5841740226986128,0.6595744680851063,0.6666666666666666
7,12434,3354,0.5614192009540847,0.6428571428571429,0.6923076923076923
8,11444,4344,0.5566298342541437,0.6153846153846154,0.6153846153846154
9,11986,3802,0.5470804839558128,0.5384615384615384,0.625
10,12178,3492,0.5990836197021764,0.7872340425531915,0.8
11,12506,3282,0.5609384521633151,0.6296296296296297,0.7647058823529411
12,11536,3452,0.5727114716106605,0.7254901960784313,0.7647058823529411
13,11590,4010,0.5428927680798005,0.5576923076923077,0.4
14,12254,3498,0.5225843339050886,0.5111111111111111,0.5333333333333333
15,12190,3436,0.6073923166472642,0.8181818181818182,0.9285714285714286
16,12426,3362,0.5535395597858418,0.6274509803921569,0.6666666666666666
17,12120,3538,0.5514414923685698,0.625,0.6153846153846154
18,11702,4086,0.5176211453744494,0.5,0.4
19,11816,3972,0.5901309164149043,0.6964285714285714,0.7647058823529411
