seed,exp_num,retinal_quadrant,experimenter,animgender,animgender_a,animgender_b,age_week,age_week_a,age_week_b,age_week_diff,field_0_distance_um,field_1_distance_um,field_2_distance_um,field_distance_um_mean,field_distance_um_max,date_a,date_b,train_field_id,test_field_id,num_train,num_test,num_train_fields,num_test_fields,num_train_retinas,num_test_retinas,train_accuracy_cell,test_accuracy_cell,test_accuracy_field,test_accuracy_retina
3,1,any,Szatko,any,female,female,,13.0,7.0,6.0,783.0581344957728,263.90113300249396,,523.4796337491334,783.0581344957728,2020-03-03,2021-09-29,1,0,168,170,2,2,2,2,1.0,0.6294117647058823,1.0,1.0
3,1,any,Szatko,any,male,female,,5.0,4.0,1.0,2204.742165515052,2066.789993782629,,2135.766079648841,2204.742165515052,2020-05-29,2020-10-21,0,1,164,184,2,2,2,2,1.0,0.4891304347826087,0.5,0.5
3,1,any,Szatko,any,male,female,,5.0,4.0,1.0,2204.742165515052,2066.789993782629,,2135.766079648841,2204.742165515052,2020-05-29,2020-10-21,1,0,184,164,2,2,2,2,1.0,0.4878048780487805,0.5,0.5
3,1,any,Szatko,any,male,female,,5.0,6.0,1.0,1526.3499977397057,1548.4794638612423,,1537.414730800474,1548.4794638612423,2020-05-29,2020-10-30,0,1,164,184,2,2,2,2,1.0,0.41847826086956524,0.5,0.5
3,1,any,Szatko,any,male,female,,5.0,6.0,1.0,1526.3499977397057,1548.4794638612423,,1537.414730800474,1548.4794638612423,2020-05-29,2020-10-30,1,0,184,164,2,2,2,2,1.0,0.38414634146341464,0.5,0.5
3,1,any,Szatko,any,male,female,,5.0,7.0,2.0,1271.350465921966,1551.8350639162657,,1411.5927649191158,1551.8350639162657,2020-05-29,2021-09-29,0,1,164,168,2,2,2,2,1.0,0.8571428571428571,1.0,1.0
3,1,any,Szatko,any,male,female,,5.0,7.0,2.0,1271.350465921966,1551.8350639162657,,1411.5927649191158,1551.8350639162657,2020-05-29,2021-09-29,1,0,168,164,2,2,2,2,1.0,0.725609756097561,1.0,1.0
3,1,any,Szatko,any,female,female,,4.0,6.0,2.0,1184.361045627557,2150.576886419083,,1667.46896602332,2150.576886419083,2020-10-21,2020-10-30,0,1,226,190,2,2,2,2,1.0,0.3631578947368421,0.5,0.5
3,1,any,Szatko,any,female,female,,4.0,6.0,2.0,1184.361045627557,2150.576886419083,,1667.46896602332,2150.576886419083,2020-10-21,2020-10-30,1,0,190,226,2,2,2,2,1.0,0.3230088495575221,0.0,0.0
3,1,any,Szatko,any,female,female,,4.0,7.0,3.0,948.746417753448,516.0754828511037,,732.4109503022759,948.746417753448,2020-10-21,2021-09-29,0,1,170,168,2,2,2,2,1.0,0.48214285714285715,0.5,0.5
3,1,any,Szatko,any,female,female,,4.0,7.0,3.0,948.746417753448,516.0754828511037,,732.4109503022759,948.746417753448,2020-10-21,2021-09-29,1,0,168,170,2,2,2,2,1.0,0.4176470588235294,0.5,0.5
3,1,any,Szatko,any,female,female,,6.0,7.0,1.0,651.8078259732695,1832.3876040838086,,1242.097715028539,1832.3876040838086,2020-10-30,2021-09-29,0,1,170,168,2,2,2,2,1.0,0.6726190476190477,1.0,1.0
3,1,any,Szatko,any,female,female,,6.0,7.0,1.0,651.8078259732695,1832.3876040838086,,1242.097715028539,1832.3876040838086,2020-10-30,2021-09-29,1,0,168,170,2,2,2,2,1.0,0.5529411764705883,0.5,0.5
4,1,any,Arlinghaus,any,female,female,,10.0,8.0,2.0,832.4350905626216,771.7079812986257,,802.0715359306237,832.4350905626216,2022-08-23,2022-08-31,0,1,186,140,2,2,2,2,1.0,0.7214285714285714,1.0,1.0
4,1,any,Arlinghaus,any,female,female,,10.0,8.0,2.0,832.4350905626216,771.7079812986257,,802.0715359306237,832.4350905626216,2022-08-23,2022-08-31,1,0,140,186,2,2,2,2,1.0,0.6666666666666666,1.0,1.0
4,1,any,Cai,any,male,female,,7.0,9.0,2.0,1498.3416667769736,1855.3000103487307,,1676.8208385628523,1855.3000103487307,2022-07-05,2022-07-19,0,1,132,66,2,2,2,2,1.0,0.6212121212121212,1.0,1.0
4,1,any,Cai,any,male,female,,7.0,9.0,2.0,1498.3416667769736,1855.3000103487307,,1676.8208385628523,1855.3000103487307,2022-07-05,2022-07-19,1,0,66,132,2,2,2,2,1.0,0.7651515151515151,1.0,1.0
4,1,any,Cai,any,male,female,,7.0,9.0,2.0,2039.1570856606413,2311.2056442471753,,2175.181364953908,2311.2056442471753,2022-07-05,2022-07-21,0,1,60,62,2,2,2,2,1.0,0.6290322580645161,0.5,0.5
4,1,any,Cai,any,male,female,,7.0,9.0,2.0,2039.1570856606413,2311.2056442471753,,2175.181364953908,2311.2056442471753,2022-07-05,2022-07-21,1,0,62,60,2,2,2,2,1.0,0.7166666666666667,0.5,0.5
4,1,any,Cai,any,male,male,,7.0,7.0,0.0,1817.096290789236,2311.4529737807775,,2064.2746322850066,2311.4529737807775,2022-07-05,2022-08-17,0,1,122,118,2,2,2,2,1.0,0.6864406779661016,1.0,1.0
4,1,any,Cai,any,male,male,,7.0,7.0,0.0,1817.096290789236,2311.4529737807775,,2064.2746322850066,2311.4529737807775,2022-07-05,2022-08-17,1,0,118,122,2,2,2,2,1.0,0.6967213114754098,1.0,1.0
4,1,any,Cai,any,male,female,,7.0,11.0,4.0,921.6223367518822,976.359119381798,,948.9907280668401,976.359119381798,2022-07-05,2022-09-21,0,1,108,90,2,2,2,2,1.0,0.6222222222222222,0.5,0.5
4,1,any,Cai,any,male,female,,7.0,11.0,4.0,921.6223367518822,976.359119381798,,948.9907280668401,976.359119381798,2022-07-05,2022-09-21,1,0,90,108,2,2,2,2,1.0,0.7685185185185185,1.0,1.0
4,1,any,Cai,any,male,female,,7.0,15.0,8.0,2293.2290116776385,2338.7258945844846,,2315.9774531310613,2338.7258945844846,2022-07-05,2023-08-29,0,1,150,210,2,2,2,2,1.0,0.7285714285714285,1.0,1.0
4,1,any,Cai,any,male,female,,7.0,15.0,8.0,2293.2290116776385,2338.7258945844846,,2315.9774531310613,2338.7258945844846,2022-07-05,2023-08-29,1,0,210,150,2,2,2,2,1.0,0.62,0.5,0.5
4,1,any,Cai,any,male,male,,7.0,17.0,10.0,1296.0157599350403,1107.2530921157997,,1201.63442602542,1296.0157599350403,2022-07-05,2023-09-05,0,1,110,66,2,2,2,2,1.0,0.45454545454545453,0.5,0.5
4,1,any,Cai,any,male,male,,7.0,17.0,10.0,1296.0157599350403,1107.2530921157997,,1201.63442602542,1296.0157599350403,2022-07-05,2023-09-05,1,0,66,110,2,2,2,2,1.0,0.4727272727272727,0.5,0.5
4,1,any,Cai,any,female,female,,9.0,9.0,0.0,565.1850196174701,1268.5881642203667,,916.8865919189184,1268.5881642203667,2022-07-19,2022-07-21,0,1,60,62,2,2,2,2,1.0,0.6935483870967742,1.0,1.0
4,1,any,Cai,any,female,female,,9.0,9.0,0.0,565.1850196174701,1268.5881642203667,,916.8865919189184,1268.5881642203667,2022-07-19,2022-07-21,1,0,62,60,2,2,2,2,1.0,0.6333333333333333,0.5,0.5
4,1,any,Cai,any,female,male,,9.0,18.0,9.0,1512.1238978337722,2035.194799128575,,1773.6593484811735,2035.194799128575,2022-07-19,2022-07-27,0,1,132,66,2,2,2,2,1.0,0.42424242424242425,0.5,0.5
4,1,any,Cai,any,female,male,,9.0,18.0,9.0,1512.1238978337722,2035.194799128575,,1773.6593484811735,2035.194799128575,2022-07-19,2022-07-27,1,0,66,132,2,2,2,2,1.0,0.6287878787878788,1.0,1.0
4,1,any,Cai,any,female,male,,9.0,7.0,2.0,568.5395258027361,1394.2957485411766,,981.4176371719564,1394.2957485411766,2022-07-19,2022-08-17,0,1,122,66,2,2,2,2,1.0,0.48484848484848486,0.5,0.5
4,1,any,Cai,any,female,male,,9.0,7.0,2.0,568.5395258027361,1394.2957485411766,,981.4176371719564,1394.2957485411766,2022-07-19,2022-08-17,1,0,66,122,2,2,2,2,1.0,0.39344262295081966,0.0,0.0
4,1,any,Cai,any,female,female,,9.0,11.0,2.0,698.7136183015183,900.2624208529421,,799.4880195772303,900.2624208529421,2022-07-19,2022-09-21,0,1,108,66,2,2,2,2,1.0,0.6666666666666666,1.0,1.0
4,1,any,Cai,any,female,female,,9.0,11.0,2.0,698.7136183015183,900.2624208529421,,799.4880195772303,900.2624208529421,2022-07-19,2022-09-21,1,0,66,108,2,2,2,2,1.0,0.8333333333333334,1.0,1.0
4,1,any,Cai,any,female,female,,9.0,15.0,6.0,1292.3511389711389,1788.1601433876106,,1540.2556411793748,1788.1601433876106,2022-07-19,2023-08-29,0,1,132,66,2,2,2,2,1.0,0.7575757575757576,1.0,1.0
4,1,any,Cai,any,female,female,,9.0,15.0,6.0,1292.3511389711389,1788.1601433876106,,1540.2556411793748,1788.1601433876106,2022-07-19,2023-08-29,1,0,66,132,2,2,2,2,1.0,0.8257575757575758,1.0,1.0
4,1,any,Cai,any,female,male,,9.0,17.0,8.0,238.77582875994796,892.2163293730955,,565.4960790665217,892.2163293730955,2022-07-19,2023-09-05,0,1,110,66,2,2,2,2,1.0,0.6818181818181818,0.5,0.5
4,1,any,Cai,any,female,male,,9.0,17.0,8.0,238.77582875994796,892.2163293730955,,565.4960790665217,892.2163293730955,2022-07-19,2023-09-05,1,0,66,110,2,2,2,2,1.0,0.5454545454545454,0.5,0.5
4,1,any,Cai,any,female,male,,9.0,18.0,9.0,1353.5603126569574,893.2042655518388,,1123.382289104398,1353.5603126569574,2022-07-21,2022-07-27,0,1,60,62,2,2,2,2,1.0,0.6451612903225806,1.0,1.0
4,1,any,Cai,any,female,male,,9.0,18.0,9.0,1353.5603126569574,893.2042655518388,,1123.382289104398,1353.5603126569574,2022-07-21,2022-07-27,1,0,62,60,2,2,2,2,1.0,0.6166666666666667,0.5,0.5
4,1,any,Cai,any,female,male,,9.0,7.0,2.0,431.2272834596623,156.47785785854813,,293.85257065910525,431.2272834596623,2022-07-21,2022-08-17,0,1,60,62,2,2,2,2,1.0,0.532258064516129,1.0,1.0
4,1,any,Cai,any,female,male,,9.0,7.0,2.0,431.2272834596623,156.47785785854813,,293.85257065910525,431.2272834596623,2022-07-21,2022-08-17,1,0,62,60,2,2,2,2,1.0,0.5,0.5,0.5
4,1,any,Cai,any,female,female,,9.0,11.0,2.0,1166.0163136080043,1483.9178953028365,,1324.9671044554204,1483.9178953028365,2022-07-21,2022-09-21,0,1,60,62,2,2,2,2,1.0,0.532258064516129,0.5,0.5
4,1,any,Cai,any,female,female,,9.0,11.0,2.0,1166.0163136080043,1483.9178953028365,,1324.9671044554204,1483.9178953028365,2022-07-21,2022-09-21,1,0,62,60,2,2,2,2,1.0,0.6833333333333333,0.5,0.5
4,1,any,Cai,any,female,female,,9.0,15.0,6.0,1024.1610029677952,631.5594983847523,,827.8602506762737,1024.1610029677952,2022-07-21,2023-08-29,0,1,60,62,2,2,2,2,1.0,0.7580645161290323,1.0,1.0
4,1,any,Cai,any,female,female,,9.0,15.0,6.0,1024.1610029677952,631.5594983847523,,827.8602506762737,1024.1610029677952,2022-07-21,2023-08-29,1,0,62,60,2,2,2,2,1.0,0.5833333333333334,0.5,0.5
4,1,any,Cai,any,female,male,,9.0,17.0,8.0,801.5189392646938,1262.855130250497,,1032.1870347575955,1262.855130250497,2022-07-21,2023-09-05,0,1,60,62,2,2,2,2,1.0,0.5645161290322581,0.5,0.5
4,1,any,Cai,any,female,male,,9.0,17.0,8.0,801.5189392646938,1262.855130250497,,1032.1870347575955,1262.855130250497,2022-07-21,2023-09-05,1,0,62,60,2,2,2,2,1.0,0.4,0.5,0.5
4,1,any,Cai,any,male,female,,18.0,11.0,7.0,1447.6290808076494,1894.024883680254,,1670.8269822439518,1894.024883680254,2022-07-27,2022-09-21,0,1,108,90,2,2,2,2,1.0,0.7444444444444445,1.0,1.0
4,1,any,Cai,any,male,female,,18.0,11.0,7.0,1447.6290808076494,1894.024883680254,,1670.8269822439518,1894.024883680254,2022-07-27,2022-09-21,1,0,90,108,2,2,2,2,1.0,0.7962962962962963,1.0,1.0
4,1,any,Cai,any,male,male,,18.0,23.0,5.0,1448.3939588385474,512.152565160031,,980.2732619992892,1448.3939588385474,2022-07-27,2023-03-07,0,1,132,106,2,2,2,2,1.0,0.5377358490566038,0.5,0.5
4,1,any,Cai,any,male,male,,18.0,23.0,5.0,1448.3939588385474,512.152565160031,,980.2732619992892,1448.3939588385474,2022-07-27,2023-03-07,1,0,106,132,2,2,2,2,1.0,0.6136363636363636,0.5,0.5
4,1,any,Cai,any,male,male,,18.0,25.0,7.0,684.6044186243615,900.256285732013,,792.4303521781873,900.256285732013,2022-07-27,2023-03-23,0,1,132,108,2,2,2,2,1.0,0.75,1.0,1.0
4,1,any,Cai,any,male,male,,18.0,25.0,7.0,684.6044186243615,900.256285732013,,792.4303521781873,900.256285732013,2022-07-27,2023-03-23,1,0,108,132,2,2,2,2,1.0,0.6363636363636364,0.5,0.5
4,1,any,Cai,any,male,male,,18.0,20.0,2.0,1059.5570583975173,1166.8657934826952,,1113.2114259401062,1166.8657934826952,2022-07-27,2023-03-28,0,1,132,108,2,2,2,2,1.0,0.6203703703703703,0.5,0.5
4,1,any,Cai,any,male,male,,18.0,20.0,2.0,1059.5570583975173,1166.8657934826952,,1113.2114259401062,1166.8657934826952,2022-07-27,2023-03-28,1,0,108,132,2,2,2,2,1.0,0.6212121212121212,0.5,0.5
4,1,any,Cai,any,male,female,,18.0,15.0,3.0,388.6720983039559,262.9992015197004,,325.83564991182817,388.6720983039559,2022-07-27,2023-08-29,0,1,132,108,2,2,2,2,1.0,0.6944444444444444,1.0,1.0
4,1,any,Cai,any,male,female,,18.0,15.0,3.0,388.6720983039559,262.9992015197004,,325.83564991182817,388.6720983039559,2022-07-27,2023-08-29,1,0,108,132,2,2,2,2,1.0,0.7196969696969697,1.0,1.0
4,1,any,Cai,any,male,male,,18.0,17.0,1.0,1665.848087311685,1653.2173783262745,,1659.5327328189796,1665.848087311685,2022-07-27,2023-09-05,0,1,110,66,2,2,2,2,1.0,0.7272727272727273,0.5,0.5
4,1,any,Cai,any,male,male,,18.0,17.0,1.0,1665.848087311685,1653.2173783262745,,1659.5327328189796,1665.848087311685,2022-07-27,2023-09-05,1,0,66,110,2,2,2,2,1.0,0.4818181818181818,0.5,0.5
4,1,any,Cai,any,male,male,,18.0,22.0,4.0,296.2333708413014,456.3670671729063,,376.3002190071038,456.3670671729063,2022-07-27,2024-02-20,0,1,132,108,2,2,2,2,1.0,0.7592592592592593,1.0,1.0
4,1,any,Cai,any,male,male,,18.0,22.0,4.0,296.2333708413014,456.3670671729063,,376.3002190071038,456.3670671729063,2022-07-27,2024-02-20,1,0,108,132,2,2,2,2,1.0,0.7424242424242424,1.0,1.0
4,1,any,Cai,any,male,male,,18.0,20.0,2.0,474.64665805207136,263.2690259031624,,368.9578419776169,474.64665805207136,2022-07-27,2024-05-15,0,1,132,108,2,2,2,2,1.0,0.6111111111111112,0.5,0.5
4,1,any,Cai,any,male,male,,18.0,20.0,2.0,474.64665805207136,263.2690259031624,,368.9578419776169,474.64665805207136,2022-07-27,2024-05-15,1,0,108,132,2,2,2,2,1.0,0.5681818181818182,0.5,0.5
4,1,any,Cai,any,male,female,,7.0,11.0,4.0,897.9002871143321,1529.9607968833711,,1213.9305419988516,1529.9607968833711,2022-08-17,2022-09-21,0,1,108,90,2,2,2,2,1.0,0.5777777777777777,0.5,0.5
4,1,any,Cai,any,male,female,,7.0,11.0,4.0,897.9002871143321,1529.9607968833711,,1213.9305419988516,1529.9607968833711,2022-08-17,2022-09-21,1,0,90,108,2,2,2,2,1.0,0.5833333333333334,0.5,0.5
4,1,any,Cai,any,male,female,,7.0,15.0,8.0,727.9807758450769,475.4639839146599,,601.7223798798684,727.9807758450769,2022-08-17,2023-08-29,0,1,122,118,2,2,2,2,1.0,0.847457627118644,1.0,1.0
4,1,any,Cai,any,male,female,,7.0,15.0,8.0,727.9807758450769,475.4639839146599,,601.7223798798684,727.9807758450769,2022-08-17,2023-08-29,1,0,118,122,2,2,2,2,1.0,0.680327868852459,0.5,0.5
4,1,any,Cai,any,male,male,,7.0,17.0,10.0,776.4255662972465,1299.519418862219,,1037.9724925797327,1299.519418862219,2022-08-17,2023-09-05,0,1,110,66,2,2,2,2,1.0,0.5454545454545454,0.5,0.5
4,1,any,Cai,any,male,male,,7.0,17.0,10.0,776.4255662972465,1299.519418862219,,1037.9724925797327,1299.519418862219,2022-08-17,2023-09-05,1,0,66,110,2,2,2,2,1.0,0.5181818181818182,0.5,0.5
4,1,any,Cai,any,female,male,,11.0,20.0,9.0,1015.6980080712967,1112.6631475878041,,1064.1805778295504,1112.6631475878041,2022-09-21,2023-03-28,0,1,108,90,2,2,2,2,1.0,0.4777777777777778,0.5,0.5
4,1,any,Cai,any,female,male,,11.0,20.0,9.0,1015.6980080712967,1112.6631475878041,,1064.1805778295504,1112.6631475878041,2022-09-21,2023-03-28,1,0,90,108,2,2,2,2,1.0,0.4722222222222222,0.5,0.5
4,1,any,Cai,any,female,female,,11.0,15.0,4.0,1408.1298958547823,1717.895654572768,,1563.012775213775,1717.895654572768,2022-09-21,2023-08-29,0,1,108,90,2,2,2,2,1.0,0.8555555555555555,1.0,1.0
4,1,any,Cai,any,female,female,,11.0,15.0,4.0,1408.1298958547823,1717.895654572768,,1563.012775213775,1717.895654572768,2022-09-21,2023-08-29,1,0,90,108,2,2,2,2,1.0,0.8888888888888888,1.0,1.0
4,1,any,Cai,any,female,male,,11.0,17.0,6.0,596.610185632126,242.01198317438744,,419.3110844032567,596.610185632126,2022-09-21,2023-09-05,0,1,108,66,2,2,2,2,1.0,0.5909090909090909,0.5,0.5
4,1,any,Cai,any,female,male,,11.0,17.0,6.0,596.610185632126,242.01198317438744,,419.3110844032567,596.610185632126,2022-09-21,2023-09-05,1,0,66,108,2,2,2,2,1.0,0.5740740740740741,0.5,0.5
4,1,any,Cai,any,female,male,,11.0,20.0,9.0,1840.3356306934884,1886.3905958204946,,1863.3631132569915,1886.3905958204946,2022-09-21,2024-05-15,0,1,108,90,2,2,2,2,1.0,0.5666666666666667,1.0,1.0
4,1,any,Cai,any,female,male,,11.0,20.0,9.0,1840.3356306934884,1886.3905958204946,,1863.3631132569915,1886.3905958204946,2022-09-21,2024-05-15,1,0,90,108,2,2,2,2,1.0,0.5277777777777778,1.0,1.0
4,1,any,Cai,any,male,male,,23.0,25.0,2.0,1523.7543404368041,939.903149265923,,1231.8287448513636,1523.7543404368041,2023-03-07,2023-03-23,0,1,154,106,2,2,2,2,1.0,0.5754716981132075,0.5,0.5
4,1,any,Cai,any,male,male,,23.0,25.0,2.0,1523.7543404368041,939.903149265923,,1231.8287448513636,1523.7543404368041,2023-03-07,2023-03-23,1,0,106,154,2,2,2,2,1.0,0.538961038961039,0.5,0.5
4,1,any,Cai,any,male,male,,23.0,20.0,3.0,1641.1252054611798,849.0163308205562,,1245.070768140868,1641.1252054611798,2023-03-07,2023-03-28,0,1,154,106,2,2,2,2,1.0,0.5,0.5,0.5
4,1,any,Cai,any,male,male,,23.0,20.0,3.0,1641.1252054611798,849.0163308205562,,1245.070768140868,1641.1252054611798,2023-03-07,2023-03-28,1,0,106,154,2,2,2,2,1.0,0.5324675324675324,0.5,0.5
4,1,any,Cai,any,male,female,,23.0,15.0,8.0,1634.2843632611798,411.2750053188255,,1022.7796842900027,1634.2843632611798,2023-03-07,2023-08-29,0,1,154,106,2,2,2,2,1.0,0.7075471698113207,1.0,1.0
4,1,any,Cai,any,male,female,,23.0,15.0,8.0,1634.2843632611798,411.2750053188255,,1022.7796842900027,1634.2843632611798,2023-03-07,2023-08-29,1,0,106,154,2,2,2,2,1.0,0.6623376623376623,0.5,0.5
4,1,any,Cai,any,male,male,,23.0,17.0,6.0,1478.630491366927,1149.7652151635132,,1314.1978532652201,1478.630491366927,2023-03-07,2023-09-05,0,1,110,66,2,2,2,2,1.0,0.7878787878787878,1.0,1.0
4,1,any,Cai,any,male,male,,23.0,17.0,6.0,1478.630491366927,1149.7652151635132,,1314.1978532652201,1478.630491366927,2023-03-07,2023-09-05,1,0,66,110,2,2,2,2,1.0,0.5363636363636364,0.5,0.5
4,1,any,Cai,any,male,male,,23.0,22.0,1.0,1198.9946997380764,384.4141646713867,,791.7044322047316,1198.9946997380764,2023-03-07,2024-02-20,0,1,154,106,2,2,2,2,1.0,0.6226415094339622,0.5,0.5
4,1,any,Cai,any,male,male,,23.0,22.0,1.0,1198.9946997380764,384.4141646713867,,791.7044322047316,1198.9946997380764,2023-03-07,2024-02-20,1,0,106,154,2,2,2,2,1.0,0.5844155844155844,0.5,0.5
4,1,any,Cai,any,male,male,,23.0,20.0,3.0,1922.349221655628,585.4558309556751,,1253.9025263056515,1922.349221655628,2023-03-07,2024-05-15,0,1,152,106,2,2,2,2,1.0,0.4716981132075472,0.5,0.5
4,1,any,Cai,any,male,male,,23.0,20.0,3.0,1922.349221655628,585.4558309556751,,1253.9025263056515,1922.349221655628,2023-03-07,2024-05-15,1,0,106,152,2,2,2,2,1.0,0.5921052631578947,0.5,0.5
4,1,any,Cai,any,male,male,,25.0,20.0,5.0,1725.9395267505754,1786.926120464973,,1756.4328236077743,1786.926120464973,2023-03-23,2023-03-28,0,1,154,168,2,2,2,2,1.0,0.47023809523809523,0.5,0.5
4,1,any,Cai,any,male,male,,25.0,20.0,5.0,1725.9395267505754,1786.926120464973,,1756.4328236077743,1786.926120464973,2023-03-23,2023-03-28,1,0,168,154,2,2,2,2,1.0,0.5584415584415584,0.5,0.5
4,1,any,Cai,any,male,female,,25.0,15.0,10.0,1064.8815380125623,1091.287771396711,,1078.0846547046367,1091.287771396711,2023-03-23,2023-08-29,0,1,164,168,2,2,2,2,1.0,0.7738095238095238,1.0,1.0
4,1,any,Cai,any,male,female,,25.0,15.0,10.0,1064.8815380125623,1091.287771396711,,1078.0846547046367,1091.287771396711,2023-03-23,2023-08-29,1,0,168,164,2,2,2,2,1.0,0.7987804878048781,1.0,1.0
4,1,any,Cai,any,male,male,,25.0,17.0,8.0,2228.7435114880313,1839.900442958803,,2034.3219772234172,2228.7435114880313,2023-03-23,2023-09-05,0,1,110,66,2,2,2,2,1.0,0.5606060606060606,1.0,1.0
4,1,any,Cai,any,male,male,,25.0,17.0,8.0,2228.7435114880313,1839.900442958803,,2034.3219772234172,2228.7435114880313,2023-03-23,2023-09-05,1,0,66,110,2,2,2,2,1.0,0.5,0.5,0.5
4,1,any,Cai,any,male,male,,25.0,22.0,3.0,561.7419336314498,566.178629056237,,563.9602813438435,566.178629056237,2023-03-23,2024-02-20,0,1,160,168,2,2,2,2,1.0,0.5654761904761905,1.0,1.0
4,1,any,Cai,any,male,male,,25.0,22.0,3.0,561.7419336314498,566.178629056237,,563.9602813438435,566.178629056237,2023-03-23,2024-02-20,1,0,168,160,2,2,2,2,1.0,0.53125,0.5,0.5
4,1,any,Cai,any,male,male,,25.0,20.0,5.0,902.2718215704178,1160.7402637972027,,1031.5060426838104,1160.7402637972027,2023-03-23,2024-05-15,0,1,152,156,2,2,2,2,1.0,0.5256410256410257,0.5,0.5
4,1,any,Cai,any,male,male,,25.0,20.0,5.0,902.2718215704178,1160.7402637972027,,1031.5060426838104,1160.7402637972027,2023-03-23,2024-05-15,1,0,156,152,2,2,2,2,1.0,0.6842105263157895,1.0,1.0
4,1,any,Cai,any,male,female,,20.0,15.0,5.0,757.9541147061609,911.2806153979135,,834.6173650520373,911.2806153979135,2023-03-28,2023-08-29,0,1,154,168,2,2,2,2,1.0,0.7797619047619048,1.0,1.0
4,1,any,Cai,any,male,female,,20.0,15.0,5.0,757.9541147061609,911.2806153979135,,834.6173650520373,911.2806153979135,2023-03-28,2023-08-29,1,0,168,154,2,2,2,2,1.0,0.7727272727272727,1.0,1.0
4,1,any,Cai,any,male,male,,20.0,17.0,3.0,819.3032954895274,909.5913148222118,,864.4473051558696,909.5913148222118,2023-03-28,2023-09-05,0,1,110,66,2,2,2,2,1.0,0.3939393939393939,0.0,0.0
4,1,any,Cai,any,male,male,,20.0,17.0,3.0,819.3032954895274,909.5913148222118,,864.4473051558696,909.5913148222118,2023-03-28,2023-09-05,1,0,66,110,2,2,2,2,1.0,0.37272727272727274,0.5,0.5
4,1,any,Cai,any,male,male,,20.0,22.0,2.0,1191.4261412273947,1232.4090879249472,,1211.917614576171,1232.4090879249472,2023-03-28,2024-02-20,0,1,154,168,2,2,2,2,1.0,0.44047619047619047,0.5,0.5
4,1,any,Cai,any,male,male,,20.0,22.0,2.0,1191.4261412273947,1232.4090879249472,,1211.917614576171,1232.4090879249472,2023-03-28,2024-02-20,1,0,168,154,2,2,2,2,1.0,0.38961038961038963,0.5,0.5
4,1,any,Cai,any,male,male,,20.0,20.0,0.0,1207.8065614989844,1023.6840332837082,,1115.7452973913464,1207.8065614989844,2023-03-28,2024-05-15,0,1,152,156,2,2,2,2,1.0,0.4935897435897436,0.5,0.5
4,1,any,Cai,any,male,male,,20.0,20.0,0.0,1207.8065614989844,1023.6840332837082,,1115.7452973913464,1207.8065614989844,2023-03-28,2024-05-15,1,0,156,152,2,2,2,2,1.0,0.5657894736842105,0.5,0.5
4,1,any,Cai,any,female,male,,15.0,17.0,2.0,1482.9090498071687,1475.915797056187,,1479.4124234316778,1482.9090498071687,2023-08-29,2023-09-05,0,1,110,66,2,2,2,2,1.0,0.8181818181818182,1.0,1.0
4,1,any,Cai,any,female,male,,15.0,17.0,2.0,1482.9090498071687,1475.915797056187,,1479.4124234316778,1482.9090498071687,2023-08-29,2023-09-05,1,0,66,110,2,2,2,2,1.0,0.7181818181818181,0.5,0.5
4,1,any,Cai,any,female,male,,15.0,22.0,7.0,647.0521540030602,562.2526478372512,,604.6524009201557,647.0521540030602,2023-08-29,2024-02-20,0,1,160,188,2,2,2,2,1.0,0.8563829787234043,1.0,1.0
4,1,any,Cai,any,female,male,,15.0,22.0,7.0,647.0521540030602,562.2526478372512,,604.6524009201557,647.0521540030602,2023-08-29,2024-02-20,1,0,188,160,2,2,2,2,1.0,0.80625,1.0,1.0
4,1,any,Cai,any,female,male,,15.0,20.0,5.0,465.91549663002183,177.4974929400414,,321.7064947850316,465.91549663002183,2023-08-29,2024-05-15,0,1,152,156,2,2,2,2,1.0,0.7115384615384616,1.0,1.0
4,1,any,Cai,any,female,male,,15.0,20.0,5.0,465.91549663002183,177.4974929400414,,321.7064947850316,465.91549663002183,2023-08-29,2024-05-15,1,0,156,152,2,2,2,2,1.0,0.6118421052631579,0.5,0.5
4,1,any,Cai,any,male,male,,17.0,22.0,5.0,1669.0231993594336,1441.749284723249,,1555.3862420413413,1669.0231993594336,2023-09-05,2024-02-20,0,1,110,66,2,2,2,2,1.0,0.5757575757575758,0.5,0.5
4,1,any,Cai,any,male,male,,17.0,22.0,5.0,1669.0231993594336,1441.749284723249,,1555.3862420413413,1669.0231993594336,2023-09-05,2024-02-20,1,0,66,110,2,2,2,2,1.0,0.6090909090909091,0.5,0.5
4,1,any,Cai,any,male,male,,17.0,20.0,3.0,1948.6867372669215,1644.6736332780436,,1796.6801852724825,1948.6867372669215,2023-09-05,2024-05-15,0,1,110,66,2,2,2,2,1.0,0.5151515151515151,0.5,0.5
4,1,any,Cai,any,male,male,,17.0,20.0,3.0,1948.6867372669215,1644.6736332780436,,1796.6801852724825,1948.6867372669215,2023-09-05,2024-05-15,1,0,66,110,2,2,2,2,1.0,0.43636363636363634,0.5,0.5
4,1,any,Cai,any,male,male,,22.0,20.0,2.0,752.5046445039393,676.828752344343,,714.6666984241411,752.5046445039393,2024-02-20,2024-05-15,0,1,152,156,2,2,2,2,1.0,0.47435897435897434,0.5,0.5
