0,7032,2190,0.5611872146118722,0.6764705882352942,0.7272727272727273
1,6836,2386,0.6068734283319362,0.696969696969697,0.6923076923076923
2,6530,2692,0.6337295690936107,0.75,0.8461538461538461
3,7276,1946,0.6382322713257965,0.8235294117647058,1.0
4,6366,2856,0.6516106442577031,0.8611111111111112,0.8333333333333334
5,6888,2334,0.617395029991431,0.7941176470588235,0.9166666666666666
6,6694,2528,0.6265822784810127,0.8157894736842105,0.6666666666666666
7,6838,2384,0.5725671140939598,0.6470588235294118,0.6666666666666666
8,7348,1874,0.6131270010672358,0.7575757575757576,0.7
9,6976,2246,0.6117542297417632,0.7575757575757576,1.0
10,6346,2876,0.6067454798331016,0.7105263157894737,0.75
11,6504,2718,0.6423841059602649,0.7631578947368421,0.9285714285714286
12,7338,1884,0.5934182590233545,0.7,0.9
13,7020,2202,0.6316984559491371,0.7714285714285715,0.9166666666666666
14,7276,1946,0.5498458376156218,0.696969696969697,0.6363636363636364
15,6962,2260,0.6429203539823009,0.84375,0.9166666666666666
16,7244,1978,0.6112234580384226,0.8333333333333334,1.0
17,6582,2640,0.618560606060606,0.7380952380952381,0.7857142857142857
18,6996,2226,0.5336927223719676,0.6923076923076923,0.7272727272727273
19,7214,2008,0.6334661354581673,0.875,0.9090909090909091
